"Index" "VZ" "MRK" "CSCO" "PG" "JPM" "KO" "MSFT" "TRV" "NKE" "WBA" "MCD" "WMT" "HD" "BA" "AXP" "UTX" "PFE" "IBM" "CVX" "JNJ" "UNH" "MMM" "DIS" "INTC" "AAPL" "XOM" "CAT"
"2016-07-05" 49.351887 53.428558 25.961102 78.180855 55.307358 41.423546 48.361279 111.40345 53.238514 78.767937 112.338799 68.311264 121.457787 117.731461 56.656666 94.404648 32.383255 135.675552 93.035881 113.712418 135.902481 163.938583 93.26268 30.3444 90.750465 83.638161 68.896492
"2016-07-06" 49.61203 54.497124 26.318489 77.805679 55.901756 41.277653 48.559753 111.478546 53.8172 76.910027 112.217865 68.946381 123.54232 117.722191 56.972755 95.117706 32.428459 136.292725 93.943161 114.056526 136.689697 163.499893 94.017105 30.613674 91.26638 84.600235 69.313324
"2016-07-07" 48.836018 54.147079 26.336817 77.622673 56.263973 41.113529 48.559753 110.305176 53.93293 75.919769 112.487633 68.675514 123.157356 117.916893 57.288845 95.671249 32.347084 136.498474 92.568771 113.935638 135.172867 163.229187 94.661598 30.82724 91.658073 83.584206 69.517105
"2016-07-08" 49.294571 54.67215 26.813335 78.482826 57.424915 41.37796 49.429249 110.84024 54.70451 77.145813 112.850426 68.965042 126.143311 120.624435 58.898026 97.256859 32.663582 138.162216 94.113823 114.251816 135.624084 165.329391 95.825508 31.570063 92.365028 84.105705 71.666077
"2016-07-11" 49.321022 54.662941 26.969124 78.464516 57.833576 41.551201 49.703339 110.877785 54.810596 77.343857 113.492332 69.17054 126.903885 122.432533 59.539776 97.538338 32.690712 138.940445 94.670769 114.326225 134.712051 166.160172 96.171806 31.922907 92.651665 84.420418 72.064377
"2016-07-12" 48.915382 54.902439 27.134073 78.464516 58.697319 41.560322 50.28931 110.849617 55.996895 76.598801 113.724876 68.432686 126.612785 121.292053 60.344376 98.044983 32.772106 140.470001 95.919395 114.316933 134.270401 167.233612 96.383408 32.442883 93.072037 85.373505 73.916931
"2016-07-13" 49.382751 54.856392 27.262365 78.592636 58.660164 41.706211 50.572834 110.765137 55.929375 77.1175 114.255135 68.759583 125.410904 120.642982 60.440159 98.598534 32.835403 141.346603 95.80262 114.391342 135.825668 167.280289 96.0756 32.507881 92.546562 85.310562 73.815033
"2016-07-14" 49.241665 54.948509 27.271528 78.57431 59.551777 41.66061 50.790203 111.45977 56.41161 79.01313 115.287735 68.834305 126.331123 121.97821 60.928661 98.645439 33.387032 143.368134 95.847519 114.558739 135.211243 168.857773 96.162178 32.684299 94.380875 85.373505 74.157745
"2016-07-15" 49.241665 54.930084 27.326508 78.702423 59.607494 41.605911 50.752407 111.365891 55.813644 77.815392 114.990044 68.806274 126.55645 122.757095 61.091499 98.983208 33.251392 142.920883 96.143959 114.391342 135.681671 169.324493 95.998642 32.563587 94.371315 85.526344 74.750565
"2016-07-18" 49.321022 54.36816 27.408983 78.629234 59.403164 41.605911 50.998131 110.183151 55.688259 78.070038 115.166794 68.965042 128.021286 123.721413 61.292648 98.973816 33.133835 142.992447 95.299576 114.521545 135.124832 169.053818 96.33532 32.545021 95.374451 85.256615 74.647697
"2016-07-19" 49.118206 54.036533 27.418148 78.848831 59.310295 41.605911 50.175888 109.87339 55.707546 77.532471 117.678513 68.796944 128.622208 124.861923 61.455479 99.095802 33.133835 142.741989 95.254654 116.483856 136.891281 169.175125 95.681221 32.637878 95.412666 84.941925 74.572884
"2016-07-20" 49.047657 54.156288 28.068779 78.682373 59.375301 41.496494 52.841095 109.835846 55.707546 77.815392 117.269196 68.918358 129.026001 124.917542 61.761997 99.489853 33.169994 144.334183 94.850418 116.381561 137.304138 169.34317 94.478836 33.139278 95.498657 84.456367 74.526123
"2016-07-21" 48.827198 54.156288 28.022961 78.627045 59.152397 41.441784 52.737137 109.563622 54.964912 77.051483 118.311096 68.666183 127.767784 123.814133 60.756248 99.311577 33.197124 143.520203 94.670769 116.390846 137.160126 168.260376 94.276825 31.820761 94.99231 84.384445 74.825378
"2016-07-22" 49.470932 54.183926 28.142086 79.05127 59.477467 41.788273 53.46487 109.967255 54.714149 76.721405 119.315781 68.694199 128.190308 123.758514 61.570412 98.63607 33.224262 144.969238 94.913315 116.279251 137.947372 168.428406 93.988251 32.182892 94.256683 84.528313 74.236214
"2016-07-25" 49.268116 53.944416 28.215401 79.125038 59.31958 41.551201 53.616085 110.248856 55.109581 76.928871 118.515755 68.881012 128.171524 123.267075 61.618317 98.185715 33.260429 145.488068 92.586739 116.149063 136.065704 167.672333 93.680443 32.210754 92.995583 82.900871 73.590935
"2016-07-26" 48.333378 53.760189 28.297873 78.636269 59.561058 40.92205 53.64444 110.436592 54.366943 76.702553 113.222557 68.862328 128.40625 125.038078 61.656624 101.225586 33.305645 145.013977 92.236404 116.390846 136.03688 165.833466 93.007111 32.582169 92.355492 82.298447 77.387833
"2016-07-27" 48.783108 53.981258 28.18791 77.889275 59.746807 39.572575 53.105728 109.291405 53.807549 75.391624 111.148064 68.479393 127.993103 126.067322 61.867348 101.037933 33.323727 144.754608 91.859116 116.037453 136.01767 166.402847 92.66082 32.340744 98.355217 81.740959 78.65036
"2016-07-28" 48.377464 53.824661 27.967976 78.212044 59.533192 39.800526 53.124634 110.39904 53.479637 74.938934 111.092239 68.404663 129.542435 123.331963 62.058922 100.934715 33.160954 144.343109 91.436943 115.749153 137.054504 166.132156 92.256828 32.285027 99.683159 81.102585 77.546822
"2016-07-29" 48.862473 54.036533 27.977144 78.931374 59.412449 39.782284 53.568832 109.094276 53.527855 74.740891 109.445671 68.152496 129.805374 123.934685 61.742832 101.000397 33.359898 143.672226 92.056747 116.465256 137.476929 166.486847 92.295296 32.368595 99.558975 79.978645 77.397186
"2016-08-01" 48.060001 54.036533 28.160418 79.687584 59.254566 39.618164 53.474319 109.648102 53.441059 74.759735 109.780579 68.909019 130.303009 123.517433 61.426743 100.334251 33.739712 144.414688 89.029503 116.623367 137.774567 166.421509 91.900909 32.359314 101.316849 77.20031 76.639671
"2016-08-02" 47.619083 53.732552 28.059616 80.010353 59.115257 39.691109 53.474319 109.854607 52.96846 74.457947 109.49218 68.301933 128.84761 122.02459 60.794571 99.705643 32.907749 143.636475 89.460686 116.111855 137.448166 166.486847 91.391106 32.090038 99.816925 78.261292 75.975685
"2016-08-03" 47.530903 53.10614 28.151255 79.281807 60.053299 39.791401 53.842911 110.746361 52.804504 75.070969 109.32473 68.124481 128.697342 122.27491 61.139389 99.724396 32.178295 143.716965 90.37693 115.228348 137.169739 166.505508 92.429955 32.043262 101.068451 78.665909 76.7145
"2016-08-04" 47.55735 53.28117 28.224564 79.355591 59.960423 39.672874 54.239864 110.652496 52.843086 75.30674 110.050331 68.460716 127.748947 121.662949 61.244751 99.790085 32.05064 144.50412 90.179321 115.191139 137.006531 165.97348 91.535385 32.352001 101.692818 78.656921 76.471336
"2016-08-05" 47.301624 58.826679 28.444498 79.10659 61.576458 39.645523 54.778572 111.309586 53.865414 75.948074 110.896881 68.890335 128.556488 122.145103 62.758144 101.084831 32.31506 146.248383 90.287117 115.544548 137.27533 166.682877 92.179871 32.726227 103.239288 78.728844 77.210152
"2016-08-08" 47.25753 57.905499 28.417006 79.088142 61.390705 39.609043 54.873081 110.90593 53.990795 76.042366 110.041039 68.498062 127.899216 122.571648 63.055073 101.131744 31.850037 146.194244 90.906937 114.995834 136.449707 166.69223 92.102913 32.782356 104.094177 79.654961 78.033119
"2016-08-09" 47.319263 57.564659 28.352859 79.300255 61.177086 39.636398 55.005402 110.934097 53.788269 76.287575 110.059639 68.684875 127.805305 122.970345 62.633633 101.647774 31.986809 145.950653 91.014732 114.791237 136.152084 166.514877 92.987869 32.67009 104.516815 79.75386 77.462654
"2016-08-10" 47.451527 57.702839 28.270388 79.595352 60.629128 39.764046 54.835285 110.981049 53.171005 77.805977 110.51548 69.540588 127.326447 123.671524 62.011028 101.441376 32.032387 146.230331 89.954742 114.726135 136.507309 166.916245 94.132538 32.30521 103.738762 78.357391 77.294319
"2016-08-11" 47.495625 58.614815 28.362022 79.982697 60.796291 39.891701 55.099915 111.328346 54.714149 78.19265 111.055008 69.399551 128.678574 124.344673 62.719833 102.43589 32.05064 147.538544 91.086586 115.107437 136.929703 168.951141 94.045959 32.445557 103.671532 78.638504 77.846085
"2016-08-12" 47.310448 58.35688 28.288712 80.26857 60.666279 40.147007 54.759674 111.243874 54.444099 78.579315 111.185257 69.484177 128.237244 124.438171 62.624043 102.14505 31.895624 146.113022 91.769295 114.595924 137.169739 168.269699 93.151375 32.342636 103.911659 79.663185 77.621643
"2016-08-15" 47.275169 58.329239 28.581957 80.250114 61.037777 40.338493 54.92979 111.093681 54.752724 78.852814 110.254997 68.948174 128.697342 125.896652 62.863503 102.914398 32.014168 146.049866 92.317253 113.749626 135.960083 168.540421 93.401497 32.660736 105.160378 79.626915 78.697113
"2016-08-16" 46.525608 58.071316 28.517809 79.844353 61.028484 39.964649 54.625465 109.807693 54.85881 78.088921 109.715446 68.5438 127.918007 126.214508 62.54744 102.417137 31.722382 144.98526 92.182503 111.908211 135.441666 167.317612 93.189865 32.941406 105.064316 79.726662 78.828056
"2016-08-17" 46.887165 58.301605 28.151255 80.194794 61.195663 40.17437 54.73959 110.220688 54.839535 78.178902 108.934021 68.581421 127.842842 125.952751 62.9114 102.832451 32.041519 144.750702 92.790703 112.819618 136.046509 168.942505 93.180252 32.763653 104.910622 79.898956 78.940277
"2016-08-18" 46.622616 58.614815 27.931324 80.637451 61.251396 40.210835 54.777634 110.596176 55.177094 78.302078 108.961922 69.869743 126.575233 126.214508 62.863503 103.200592 32.087105 145.580734 93.998024 112.270912 136.488098 168.294434 92.968643 32.716869 104.776161 80.624405 77.97702
"2016-08-19" 46.252243 58.366089 27.967976 80.517548 61.167801 40.046711 54.796646 110.267639 56.807049 78.245232 106.989777 68.468559 127.195 125.690948 62.767727 103.021233 31.895624 144.389816 92.881485 112.270912 136.363281 168.698318 92.718529 32.969471 105.045113 79.617844 78.407211
"2016-08-22" 46.340424 58.541115 28.068779 80.093346 61.112076 39.882595 54.844193 109.779518 56.575569 78.387321 107.371178 68.365128 127.082268 126.20517 62.6049 102.41713 31.767973 144.353729 92.53653 111.531288 136.411316 168.191116 92.218346 33.081745 104.228661 79.790131 78.173401
"2016-08-23" 46.410969 58.568752 28.389515 80.600571 61.084209 39.98288 55.053417 109.479134 57.501457 78.046272 107.157227 67.678665 127.908592 125.410515 62.9114 101.94516 31.995926 144.588303 92.300507 111.821541 136.334488 168.848602 92.314529 33.119164 104.555229 79.545296 78.566193
"2016-08-24" 46.322788 57.78574 28.462822 80.517548 61.251396 39.98288 55.110477 109.929718 58.080135 77.184135 106.859543 67.923172 126.819374 124.615791 62.413338 101.907402 31.749731 143.496628 92.772545 111.1381 134.280014 168.510452 92.170258 32.885273 103.767593 79.817337 77.761917
"2016-08-25" 46.516788 57.408062 28.673594 81.061668 61.362835 39.81876 55.319695 110.530472 57.134956 75.962013 107.380486 66.973381 127.166779 124.325966 62.260075 101.680862 31.704145 143.117691 92.491142 111.007019 131.812744 168.67012 91.91053 32.829144 103.325737 79.30954 77.471992
"2016-08-26" 45.917145 57.896282 28.728577 80.766556 61.502151 39.49963 55.186558 109.95787 56.903484 75.213562 106.459526 66.898148 126.162071 123.624786 62.058922 101.293839 31.749731 142.838028 91.973717 111.447052 131.159912 168.510452 91.583473 32.988182 102.720581 79.137245 77.303673
"2016-08-29" 46.296326 58.043678 28.939342 81.430557 62.180141 39.700226 55.253128 111.215714 56.546642 76.123062 107.36187 67.142647 126.988388 124.251167 62.758144 101.91684 32.014168 144.101089 92.636398 112.270912 131.783951 169.53421 91.256432 33.259506 102.605331 79.654114 77.715157
"2016-08-30" 46.09351 57.767326 28.902689 80.729668 62.690964 39.426682 55.053417 111.206314 55.939026 76.284111 108.149376 67.058022 126.563705 122.297195 62.691097 101.331596 31.80444 143.812408 92.318665 111.849625 131.399918 169.205505 91.246811 33.399834 101.817673 79.363937 77.135345
"2016-08-31" 46.146427 57.841019 28.81105 80.517548 62.690964 39.599926 54.644493 111.431602 55.591812 76.464127 108.430634 67.180275 126.582565 121.025696 62.815628 100.463188 31.731495 143.343246 91.301994 111.72789 130.612717 168.3508 90.862045 33.577599 101.913734 79.019356 76.639671
"2016-09-01" 46.349247 57.942348 28.939342 81.439758 62.421623 39.526981 54.76812 111.093681 56.616997 77.250465 108.186882 68.496788 126.686378 121.446411 62.125969 100.736923 31.622078 143.938721 90.96611 111.484482 130.315048 169.045822 90.669655 33.699219 102.518875 78.747307 76.172073
"2016-09-02" 46.631432 58.016048 29.168436 81.338333 62.681675 39.809635 54.844193 111.553627 56.267864 77.894691 108.589996 68.177063 127.554665 122.62442 62.442055 100.935143 31.704145 143.947754 91.619705 111.709175 131.150314 169.825424 90.82357 33.755356 103.479424 79.273239 76.396523
"2016-09-06" 47.186985 58.25555 29.205095 81.744087 62.635223 39.928177 54.787144 111.976044 55.676289 77.3452 109.921242 68.647247 126.563705 124.335342 62.988041 100.066719 31.704145 144.66951 92.981339 112.111748 130.535889 169.496689 90.227196 34.213779 103.450592 80.316086 76.761253
"2016-09-07" 47.36335 57.914707 29.131783 81.107765 62.375183 39.791401 54.83469 112.032677 55.976917 78.519951 109.61187 67.763306 125.327293 124.008087 63.399914 99.915688 31.767973 145.833359 93.389816 111.98069 130.193497 168.829773 90.140617 34.110863 104.084557 80.016838 78.294983
"2016-09-08" 47.26635 58.25555 28.838539 80.951004 62.458767 39.782284 54.615955 110.352379 54.473728 80.215797 108.908737 67.547005 123.883293 124.251167 63.447788 99.821304 31.658546 143.451508 94.515434 111.849625 130.627518 169.158569 90.506134 34.092159 101.356606 80.751358 78.12664
"2016-09-09" 45.696686 57.564659 28.270388 79.5308 61.901516 38.542229 53.455742 108.030174 53.6591 78.557861 107.418129 66.108246 120.561127 120.165581 62.375019 96.923401 31.093222 140.465195 91.928329 110.688705 128.872192 164.969467 88.89975 33.15659 99.060921 78.747307 75.55484
"2016-09-12" 46.358067 58.209492 28.81105 81.384422 62.282307 39.381092 54.254581 109.049675 54.318562 79.173668 108.702492 67.650459 121.363327 121.652107 63.122143 98.197731 31.594728 142.810944 92.817932 111.559395 130.71431 167.280045 90.07328 33.755356 101.27977 79.155373 76.611618
"2016-09-13" 45.370407 57.355785 28.462822 80.277794 61.79007 38.866299 53.760063 107.86026 53.697887 77.923111 107.558746 67.199074 118.654648 120.3806 61.647049 96.583603 31.038509 140.573441 90.258064 110.108253 129.190475 165.373367 89.169075 33.315639 103.690727 77.269218 75.031136
"2016-09-14" 45.405682 56.928936 28.407843 80.240906 61.669331 38.71003 53.503292 107.341057 53.465137 76.71991 107.980621 67.255486 119.164284 119.361534 60.804138 95.960609 30.947325 138.98558 89.341225 110.342316 128.939682 164.950714 88.745842 33.324989 107.360023 76.716049 75.769943
"2016-09-15" 45.837772 57.884716 28.691921 81.209213 61.892227 38.939846 54.387718 108.502174 53.794872 77.117821 108.880608 68.083031 119.824951 119.455025 61.139389 96.951736 31.129694 140.438126 90.321602 111.063202 130.791458 165.861786 88.9767 34.204426 111.010086 77.151321 76.7145
"2016-09-16" 45.749596 57.791916 28.261219 81.199982 61.130646 38.73761 54.444786 108.247284 53.51363 77.203094 108.074371 68.524994 119.022713 118.454674 60.976559 94.488068 30.947325 138.796112 88.814728 110.70742 133.549866 164.424713 89.034416 35.242908 110.385735 76.199158 76.7332
"2016-09-19" 45.14994 56.910378 28.426168 81.49511 61.474293 38.70084 54.140461 108.643753 53.290581 76.558861 108.008743 67.791496 119.192596 119.183907 61.359695 94.80899 30.682901 139.725388 88.996292 110.155067 132.787933 165.983871 89.101738 34.765766 109.098602 76.017807 76.574211
"2016-09-20" 45.211678 57.476418 28.499479 81.688759 61.725056 38.921459 54.026337 108.360573 53.21299 76.397797 109.171249 67.678665 119.702248 119.47374 61.034027 94.620209 30.828794 139.346451 88.687645 110.426559 132.585403 166.810425 89.409569 34.747055 109.088982 74.848022 76.405876
"2016-09-21" 45.740772 58.181652 28.737738 80.969452 62.077991 39.096123 54.929794 109.436714 53.6688 76.34095 109.621239 67.885536 120.910324 122.063469 61.570412 96.24379 31.257347 140.320862 90.439621 111.325325 134.938675 168.67952 88.870903 35.037079 109.069778 75.537216 78.061188
"2016-09-22" 46.164051 58.478592 29.012655 82.066856 62.588791 39.491398 54.986847 110.191902 53.736687 78.046272 110.024361 67.960762 121.514343 123.288208 61.905663 97.225471 31.138815 140.844116 90.757324 111.840256 136.028519 168.923737 89.852043 35.130642 110.097565 75.754845 78.089233
"2016-09-23" 46.349247 58.422913 28.719412 80.932549 62.458767 39.289169 54.615955 108.851433 53.484535 77.733635 109.846222 68.036003 120.608307 123.204063 61.158546 96.810135 31.239107 139.824631 90.067444 111.231705 135.517365 166.613174 89.717377 34.793835 108.262924 75.673218 77.097931
"2016-09-26" 45.98769 57.671291 28.471987 81.015549 61.093498 38.654877 54.111935 107.558182 52.757187 76.435699 109.246239 67.349548 118.399818 122.07283 60.74667 96.498657 30.673775 138.922424 89.66803 110.26741 134.755447 165.260666 88.457268 34.288628 108.426224 75.319565 77.032471
"2016-09-27" 46.287518 58.06102 28.847706 81.485878 61.632179 39.151272 55.110477 108.001854 53.6688 76.710449 109.574356 68.017204 119.69281 122.77401 61.570412 96.611923 30.847027 141.43959 89.849579 111.615562 135.787415 165.589401 88.22641 34.784485 108.627937 75.482796 77.509407
"2016-09-28" 45.908321 58.738415 28.866034 82.500305 61.957241 38.746803 55.186558 108.568237 51.641914 76.416756 107.980621 67.509392 121.061333 123.624786 61.512951 96.611923 30.99292 142.810944 92.727158 111.774712 135.420898 166.801025 88.688126 35.027729 109.454002 78.801712 80.979012
"2016-09-29" 45.961239 57.448582 28.76523 81.366005 60.972763 38.63649 54.587433 107.492096 50.584827 75.04303 107.614998 66.512611 120.740433 122.502876 60.698784 95.394226 30.381996 142.648575 91.928329 109.78994 133.405197 164.715897 88.30336 34.915455 107.753845 78.402718 81.801979
"2016-09-30" 45.837772 57.912544 29.067638 82.767738 61.845795 38.903072 54.777634 108.134003 51.060036 76.378868 108.149376 67.819725 121.448273 123.166679 61.340534 95.903961 30.883495 143.316193 93.426132 110.595078 135.025482 165.523636 89.322998 35.31776 108.589523 79.146294 83.017723
"2016-10-03" 45.749596 58.014626 29.104595 81.762535 61.771496 38.63649 54.606445 106.67083 51.079433 76.151474 107.474373 67.716278 121.278397 123.765038 61.120232 96.687439 30.710253 142.197464 92.999481 111.231705 133.569153 164.40593 88.967079 35.233551 108.080414 78.937744 82.559494
"2016-10-04" 45.202858 57.958942 28.966002 81.476639 62.304726 38.46183 54.435272 106.028908 50.56543 76.018845 106.405632 67.471771 120.995262 123.643478 61.216011 95.7435 30.746727 141.159927 91.928329 111.241066 133.25087 161.250061 89.063263 35.121284 108.541481 78.212288 81.839378
"2016-10-05" 44.834957 58.274445 29.18775 81.937752 63.324444 38.43425 54.81567 106.765221 50.54604 76.274643 106.321266 67.396545 120.41011 125.896652 61.957275 96.517525 30.910856 141.719284 92.799789 111.578102 132.71077 161.916946 88.928604 35.542286 108.589523 78.892403 83.625626
"2016-10-06" 44.826035 58.144531 29.086115 82.278969 63.492832 38.342327 54.91077 106.840752 50.458752 76.075699 106.799385 65.224297 122.873428 125.672241 59.627613 96.357063 30.682901 141.538849 92.754395 111.175537 131.620926 161.212494 89.294128 35.617138 109.39637 78.928673 83.504044
"2016-10-07" 44.522789 58.246605 29.076874 82.998276 63.71735 38.360714 54.967827 108.115112 50.226006 75.677788 106.358757 64.603653 121.099068 125.139374 59.454334 94.941147 30.600834 140.447144 92.836098 111.634277 131.804184 160.921356 88.967079 35.645195 109.559677 78.656624 82.737175
"2016-10-10" 44.763607 59.295177 29.076874 82.131416 64.21315 38.360714 55.196068 108.690964 50.226006 75.459892 107.540001 63.926582 120.098656 126.999832 59.589115 94.374802 30.646425 141.665146 94.388351 112.158562 133.173706 160.742859 88.967079 35.570358 111.471146 80.198204 82.503395
"2016-10-11" 44.504963 57.467144 28.679577 81.651878 63.904438 38.186058 54.387718 107.614815 50.255093 73.972473 106.574394 63.371758 118.777321 125.036545 58.587936 93.232613 30.208746 139.653214 93.535057 110.136345 129.962021 159.371582 88.361076 34.868683 111.711288 79.563423 81.801979
"2016-10-12" 44.861717 57.216595 28.032804 81.679543 63.736057 38.406677 54.311638 108.889191 50.856377 74.180908 107.540001 63.437584 119.570114 124.494255 58.424274 93.383652 30.154039 139.202103 92.727158 110.445274 130.299591 159.409149 87.92823 34.737701 112.710236 79.010284 81.904861
"2016-10-13" 44.852798 58.005341 27.875732 81.375206 63.371204 38.388287 54.130955 108.61544 50.458752 74.086159 108.196236 64.161667 119.192596 124.699974 58.154732 94.252075 29.87137 138.687836 91.492622 110.716812 129.421921 159.690918 87.649269 34.588013 112.364464 78.493393 81.334389
"2016-10-14" 44.843868 57.662003 27.884974 81.550423 63.165398 38.30555 54.606445 108.634323 50.061134 74.190376 106.958748 64.368553 119.315292 124.812157 57.904446 94.544701 29.780193 139.346451 91.755859 110.061447 129.161514 159.982101 87.822411 35.037079 112.9888 78.475266 81.989037
"2016-10-17" 44.977657 57.086681 27.921932 80.997101 62.837971 38.241207 54.416248 108.539925 49.488956 73.906166 105.383774 64.152267 118.107231 125.279587 57.66378 94.119919 29.634302 139.635162 92.010033 110.932129 129.364075 159.869385 87.370308 34.887394 112.911964 78.475266 81.633652
"2016-10-18" 44.834957 57.615608 28.125202 80.646652 63.333782 38.581341 54.83469 108.728706 49.673218 73.972473 104.29628 64.763504 118.6735 126.308037 57.837055 94.384209 29.807543 135.981201 92.40036 108.048576 138.295029 159.625153 87.697357 35.31776 112.835114 78.683823 81.568192
"2016-10-19" 44.933067 57.411457 28.042048 79.493843 63.941872 38.654877 54.711056 109.71991 50.235706 73.119835 104.305664 64.78231 118.815086 127.317711 58.963375 94.167114 29.725481 136.468414 92.836098 107.280876 139.240189 159.587631 88.428413 33.222076 112.498932 79.046555 82.29763
"2016-10-20" 43.827129 57.457859 27.866493 78.926964 63.857674 38.544559 54.444786 103.385742 50.322983 76.75782 103.658775 64.631882 119.154846 126.999832 64.286934 93.723473 29.670774 136.702988 92.472992 107.543022 139.915344 159.540649 88.524605 33.147236 112.441284 79.082825 81.731567
"2016-10-21" 42.988762 56.789749 27.857254 78.36937 64.072838 38.72842 56.736691 102.281273 50.206608 77.27887 106.808762 64.265106 119.485184 126.80352 64.845284 93.138229 29.342518 134.997772 91.955566 106.204239 140.204666 159.20253 89.486519 32.885273 111.999451 78.547813 81.44854
"2016-10-24" 42.997677 56.372173 28.143681 78.15564 64.428337 39.123699 58.011032 102.960938 50.303589 78.737877 106.47126 65.06443 120.598854 128.505096 64.58535 93.940575 29.296925 135.845886 91.374603 106.363396 139.548859 160.86499 89.813568 32.988182 113.008018 78.810791 81.127754
"2016-10-25" 42.66769 57.485695 28.032804 80.822777 64.362831 39.105312 58.00153 102.923195 49.50835 78.112579 105.674385 65.224297 116.408386 129.972931 64.248421 95.677437 29.433697 136.12558 91.474442 106.691071 138.671173 156.131149 89.217186 32.83849 113.584343 78.638504 79.70314
"2016-10-26" 42.480385 56.483528 28.226837 81.222389 64.671547 39.01339 57.659161 102.724937 50.400558 77.97049 105.102501 65.440567 115.813797 136.068604 64.306183 95.347031 29.543121 136.96463 91.855721 107.252792 137.176239 156.39418 89.928986 32.67009 111.029289 78.973999 79.37291
"2016-10-27" 43.292004 56.873264 28.069763 80.460342 64.765121 38.719223 57.155128 101.969742 50.322983 77.837845 105.074387 65.666267 115.389091 133.983734 64.43132 94.45974 29.616062 138.354034 90.702873 108.320068 136.896545 155.689728 90.438797 32.567181 109.963097 78.819855 78.316269
"2016-10-28" 42.997677 54.599815 28.263796 80.70195 64.65284 38.820343 56.936398 102.356789 50.449059 76.833618 105.09314 65.816719 116.634895 133.703247 63.969231 96.130501 29.114563 137.686401 94.243103 107.973686 135.363052 155.699142 90.275276 32.501698 109.233078 76.879288 79.13707
"2016-10-31" 42.899574 54.488464 28.346951 80.664795 64.793182 38.976612 56.983955 102.120804 48.664623 78.377861 105.533752 65.84494 115.15313 133.160995 63.940369 96.470322 28.913956 138.660767 95.087326 108.591583 136.308228 155.25766 89.159462 32.623306 109.060188 75.555344 78.740807
"2016-11-01" 42.507141 55.026661 28.162161 80.711258 64.521873 38.719223 56.869835 100.289436 48.121529 78.122063 105.233765 65.16787 113.152275 133.142319 63.776714 96.290977 28.330391 137.84877 96.65773 107.983032 134.475739 154.271469 88.870903 32.295864 107.091064 75.854576 77.589798
"2016-11-02" 41.86499 54.599815 28.079002 80.609024 64.250595 38.654877 56.51796 99.704185 48.218513 77.619957 105.365013 65.308922 113.529785 131.590332 63.006569 95.847328 27.929192 137.090927 95.668282 107.533653 134.041748 155.66156 88.409172 32.370708 107.187111 75.673218 76.523697
"2016-11-03" 41.802551 54.219357 28.014326 80.478928 63.969933 38.63649 56.308739 99.798592 48.228214 76.530441 104.736885 65.478188 113.425972 130.907822 62.891071 95.384804 27.254438 137.469833 95.668282 107.69281 132.932571 156.694717 89.813568 31.984226 106.038208 75.863655 76.674637
"2016-11-04" 41.989849 54.581249 27.894213 79.066368 63.389935 38.32394 55.833241 98.807381 48.451263 76.123062 104.099403 65.036217 114.114952 130.459061 63.064339 95.649109 27.354738 137.523987 95.114548 107.767723 132.816879 156.365982 88.928604 31.682571 105.082375 75.782043 77.655823
"2016-11-07" 42.328766 55.72261 28.587179 80.44175 65.373192 39.031769 57.45945 99.458733 49.372581 77.165192 105.768135 65.619247 116.795341 133.721954 64.498718 97.272682 27.701229 140.492264 96.993607 109.218857 136.886887 159.427933 90.833191 32.700642 106.598175 77.486855 79.01442
"2016-11-08" 42.498222 56.149464 28.642618 81.278152 65.513512 39.417862 57.507 101.960327 49.537449 75.876747 106.977501 65.628662 117.267242 133.966934 64.566101 97.574738 27.627558 141.266098 97.393036 109.583961 137.822433 160.639557 90.785088 32.747776 107.225731 78.044884 79.891823
"2016-11-09" 42.685516 59.555 28.975239 79.856285 68.525848 38.857113 57.221699 100.950241 49.576229 77.250465 107.793129 66.860542 118.937775 137.745407 66.173744 98.934006 29.579905 140.938354 97.710732 112.636024 136.857971 160.038452 91.035194 32.757198 107.051956 78.904839 86.043144
"2016-11-10" 41.64201 60.27879 28.642618 77.096214 71.706573 37.634491 55.823734 103.480141 48.868282 76.615707 107.352509 67.13324 121.778603 140.213821 67.492615 102.332169 30.841562 145.863586 97.846901 111.915154 140.937668 163.692139 91.343002 32.521538 104.068626 79.636719 88.165916
"2016-11-11" 41.64201 59.341576 28.975239 77.672386 71.743996 37.717228 56.128056 104.103172 49.236809 76.786232 107.080635 66.982788 122.552544 141.001801 67.86805 102.75695 30.012739 146.819534 96.802979 110.913399 141.217361 164.443512 93.959396 32.625229 104.686531 78.374229 87.750824
"2016-11-14" 41.187153 58.951839 28.984484 77.133385 74.382126 37.845928 55.272148 105.896751 48.693722 77.458885 110.493111 66.286919 120.495049 142.397385 69.71637 101.813019 29.819345 144.033707 96.757599 109.162674 146.869156 162.405365 94.190254 32.502682 102.060455 78.017441 88.84523
"2016-11-15" 42.248497 59.06319 29.289385 77.709572 74.241791 38.094128 56.363617 105.585228 48.616135 79.262459 110.924347 67.161453 117.408821 140.612549 69.764503 101.643105 29.681208 144.452484 98.908966 108.900536 146.820938 163.654556 93.97863 32.908024 103.412117 79.4263 89.09996
"2016-11-16" 42.747952 58.116703 29.169271 77.309944 72.408203 37.928658 57.110409 105.113235 49.149525 79.176819 111.75872 67.13324 118.286552 139.027084 69.00399 101.586113 29.432556 145.016922 99.33989 108.937973 146.116867 162.59584 95.344551 32.842037 106.19268 78.447418 88.071602
